dish B-ASP -1 -1
for O -1 -1
each O -1 -1
person O -1 -1
because O -1 -1
the O -1 -1
portions B-ASP -1 -1
are O -1 -1
not O -1 -1
for O -1 -1
sharing O -1 -1
-RRB- O -1 -1
, O -1 -1
a O -1 -1
main B-ASP 0 0
entree I-ASP 0 0
, O -1 -1
and O -1 -1
the O -1 -1
cold B-ASP -1 -1
udon I-ASP -1 -1
at O -1 -1
the O -1 -1
end O -1 0
of O -1 -1
the O -1 -1
meal O -1 0
. O -1 -1

I O -1 3
recommend O -1 3
this O -1 -1
place O -1 3
to O -1 -1
everyone O -1 3
who O -1 -1
asks O -1 3
me O -1 -1
where O -1 -1
to O -1 -1
go O -1 -1
for O -1 -1
a O -1 -1
good O -1 -1
meal B-ASP 2 3
. O -1 -1

It O -1 -1
is O -1 -1
also O -1 -1
extremely O -1 3
well O -1 3
priced B-ASP 2 3
. O -1 -1

I O -1 3
would O -1 3
recommend O -1 3
putting O -1 3
your O -1 -1
name O -1 3
down O -1 -1
and O -1 -1
then O -1 -1
getting O -1 -1
a O -1 -1
drink B-ASP -1 -1
at O -1 -1
a O -1 -1
local O -1 -1
bar B-ASP -1 -1
first O -1 3
though O -1 3
because O -1 -1
of O -1 -1
the O -1 -1
wait B-ASP 1 3
time I-ASP 1 3
. O -1 -1

Service B-ASP 2 3
was O -1 -1
good O -1 3
and O -1 -1
food B-ASP -1 -1
is O -1 -1
wonderful O -1 3
. O -1 -1

As O -1 -1
we O -1 -1
were O -1 -1
sitting O -1 -1
eating O -1 -1
the O -1 -1
subpar O -1 -1
food B-ASP -1 -1
the O -1 -1
manager B-ASP 1 0
proceeded O -1 -1
to O -1 -1
berate O -1 0
a O -1 -1
couple O -1 -1
of O -1 -1
his O -1 -1
employees B-ASP -1 -1
for O -1 -1
putting O -1 -1
out O -1 -1
the O -1 -1
wrong O -1 -1
containers B-ASP -1 -1
for I-ASP -1 -1
condiments I-ASP -1 -1
and O -1 -1
explained O -1 -1
to O -1 -1
them O -1 -1
how O -1 -1
expensive O -1 -1
these O -1 -1
containers B-ASP -1 -1
were O -1 -1
. O -1 -1

my O -1 -1
picks O -1 -1
: O -1 -1
Guizhou B-ASP 2 0
chicken I-ASP 2 0
, O -1 -1
fish B-ASP -1 -1
with I-ASP -1 -1
hot I-ASP -1 -1
bean I-ASP -1 -1
source I-ASP -1 -1
, O -1 -1
fish B-ASP -1 -1
fillet I-ASP -1 -1
in I-ASP -1 -1
spicy I-ASP -1 -1
source I-ASP -1 -1
-LRB- O -1 -1
special B-ASP -1 -1
menu I-ASP -1 -1
-RRB- O -1 -1
. O -1 -1

I O -1 3
like O -1 3
the O -1 -1
somosas B-ASP -1 -1
, O -1 -1
chai B-ASP -1 -1
, O -1 -1
and O -1 -1
the O -1 -1
chole B-ASP -1 -1
, O -1 -1
but O -1 -1
the O -1 -1
dhosas B-ASP 1 3
and O -1 -1
dhal B-ASP -1 -1
were O -1 -1
kinda O -1 3
dissapointing O -1 3
. O -1 -1

They O -1 -1
also O -1 -1
have O -1 -1
a O -1 -1
great O -1 0
assortment B-ASP -1 -1
of I-ASP -1 -1
wraps I-ASP -1 -1
if O -1 -1
your O -1 -1
not O -1 -1
in O -1 -1
the O -1 -1
mood O -1 0
for O -1 -1
traditional B-ASP 0 0
Mediterranean I-ASP 0 0
fare I-ASP 0 0
. O -1 -1

The O -1 -1
lobster B-ASP 2 3
sandwich I-ASP 2 3
is O -1 -1
good O -1 3
and O -1 -1
the O -1 -1
spaghetti B-ASP -1 -1
with I-ASP -1 -1
Scallops I-ASP -1 -1
and I-ASP -1 -1
Shrimp I-ASP -1 -1
is O -1 -1
great O -1 3
. O -1 -1

I O -1 -1
ate O -1 -1
here O -1 -1
a O -1 -1
week O -1 -1
ago O -1 -1
and O -1 -1
found O -1 -1
most O -1 -1
dishes B-ASP 1 0
average O -1 0
at O -1 -1
best O -1 -1
and O -1 -1
too O -1 -1
expensive O -1 0
. O -1 -1

I O -1 -1
had O -1 -1
their O -1 -1
eggs B-ASP -1 -1
benedict I-ASP -1 -1
for O -1 -1
brunch B-ASP -1 -1
, O -1 -1
which O -1 -1
were O -1 -1
the O -1 -1
worst O -1 -1
in O -1 -1
my O -1 -1
entire O -1 -1
life O -1 -1
, O -1 -1
I O -1 -1
tried O -1 -1
removing O -1 -1
the O -1 -1
hollondaise B-ASP 1 1
sauce I-ASP 1 1
completely O -1 -1
that O -1 -1
was O -1 -1
how O -1 -1
failed O -1 -1
it O -1 -1
was O -1 -1
. O -1 -1

great O -1 3
place O -1 -1
to O -1 -1
go O -1 -1
for O -1 -1
a O -1 -1
drink B-ASP -1 -1
too O -1 -1
because O -1 -1
they O -1 -1
have O -1 -1
100 O -1 -1
kinds B-ASP 2 3
of I-ASP 2 3
beer I-ASP 2 3
. O -1 -1

Great O -1 -1
food B-ASP -1 -1
, O -1 -1
good O -1 3
size O -1 -1
menu B-ASP 2 3
, O -1 -1
great O -1 3
service B-ASP -1 -1
and O -1 -1
an O -1 -1
unpretensious O -1 3
setting B-ASP -1 -1
. O -1 -1

This O -1 -1
place B-ASP -1 -1
has O -1 -1
the O -1 -1
best O -1 3
interior B-ASP 2 3
I O -1 -1
have O -1 -1
seen O -1 -1
anywhere O -1 -1
in O -1 -1
the O -1 -1
northside O -1 -1
of O -1 -1
W'burg O -1 -1
, O -1 -1
and O -1 -1
will O -1 -1
impress O -1 3
whoever O -1 3
you O -1 -1
bring O -1 3
there O -1 -1
. O -1 -1

It O -1 3
's O -1 3
just O -1 -1
everything O -1 3
... O -1 -1
the O -1 -1
food B-ASP -1 -1
, O -1 -1
the O -1 -1
atmosphere B-ASP 2 3
... O -1 -1
the O -1 -1
incrediby O -1 3
kind O -1 3
and O -1 -1
gracious O -1 3
hostess B-ASP -1 -1
. O -1 -1

I O -1 -1
have O -1 -1
eaten O -1 -1
there O -1 -1
3-4 O -1 -1
times O -1 -1
and O -1 -1
the O -1 -1
food B-ASP 2 3
was O -1 -1
always O -1 3
good O -1 3
. O -1 -1

The O -1 -1
staff B-ASP 1 0
was O -1 -1
too O -1 -1
busy O -1 0
ordering O -1 -1
sushi B-ASP -1 -1
for O -1 -1
dinner B-ASP -1 -1
and O -1 -1
then O -1 -1
laying O -1 0
it O -1 -1
out O -1 -1
to O -1 -1
eat O -1 0
on O -1 -1
the O -1 -1
bar B-ASP -1 -1
to O -1 -1
even O -1 -1
bring O -1 -1
me O -1 -1
my O -1 -1
check B-ASP -1 -1
. O -1 -1

Although O -1 3
small O -1 3
, O -1 -1
it O -1 -1
has O -1 -1
beautiful O -1 3
ambience B-ASP -1 -1
, O -1 -1
excellent O -1 3
food B-ASP 2 3
-LRB- O -1 -1
the O -1 -1
catfish B-ASP -1 -1
is O -1 -1
delicious O -1 -1
- O -1 -1
if O -1 -1
ya O -1 3
do O -1 -1
n't O -1 3
mind O -1 3
it O -1 -1
a O -1 -1
lil O -1 3
salty O -1 3
-RRB- O -1 -1
and O -1 -1
attentive O -1 3
service B-ASP -1 -1
. O -1 -1

Try O -1 1
the O -1 -1
chocolate O -1 -1
mud O -1 -1
cake O -1 -1
-LRB- O -1 -1
warmed O -1 -1
-RRB- O -1 -1
with O -1 -1
2 O -1 -1
scoops O -1 -1
of O -1 -1
dulce B-ASP -1 -1
de I-ASP -1 -1
leche I-ASP -1 -1
gelato I-ASP -1 -1
. O -1 -1

Food B-ASP 2 3
was O -1 -1
very O -1 -1
good O -1 3
as O -1 -1
well O -1 -1
, O -1 -1
considering O -1 -1
that O -1 -1
we O -1 -1
tried O -1 -1
the O -1 -1
budget O -1 -1
selection O -1 -1
-LRB- O -1 -1
though O -1 -1
I O -1 -1
wish O -1 -1
the O -1 -1
pork B-ASP -1 -1
belly I-ASP -1 -1
that O -1 -1
I O -1 -1
ordered O -1 -1
was O -1 -1
roasted O -1 -1
a O -1 -1
bit O -1 -1
longer O -1 -1
, O -1 -1
so O -1 -1
that O -1 -1
fat B-ASP -1 -1
was O -1 -1
more O -1 -1
of O -1 -1
a O -1 -1
melt-in-your-mouth O -1 -1
experience O -1 -1
-RRB- O -1 -1
. O -1 -1

The O -1 -1
porcini B-ASP 1 1
mushroom I-ASP 1 1
pasta I-ASP 1 1
special I-ASP 1 1
was O -1 -1
tasteless O -1 1
, O -1 -1
so O -1 -1
was O -1 -1
the O -1 -1
seafood B-ASP -1 -1
tagliatelle I-ASP -1 -1
. O -1 -1

I O -1 -1
went O -1 -1
this O -1 -1
past O -1 -1
Saturday O -1 -1
and O -1 -1
had O -1 -1
a O -1 -1
excellent O -1 -1
meal B-ASP 2 3
of O -1 -1
consisting O -1 -1
of O -1 -1
a O -1 -1
braised O -1 -1
lamb O -1 -1
shank O -1 -1
with O -1 -1
mashed O -1 -1
potatoes O -1 -1
. O -1 -1

You O -1 -1
order O -1 -1
from O -1 -1
a O -1 -1
menu B-ASP 1 0
, O -1 -1
so O -1 -1
you O -1 -1
leave O -1 -1
feeling O -1 -1
like O -1 -1
you O -1 -1
missed O -1 -1
the O -1 -1
full O -1 -1
experience O -1 -1
. O -1 -1

Appetizers B-ASP 0 0
are O -1 -1
somewhere O -1 0
around O -1 0
$ O -1 -1
7 O -1 -1
each O -1 -1
and O -1 -1
the O -1 -1
main B-ASP -1 -1
dishes I-ASP -1 -1
are O -1 -1
between O -1 -1
$ O -1 -1
11 O -1 0
and O -1 -1
$ O -1 -1
16 O -1 0
. O -1 -1

Generously O -1 3
garnished O -1 3
, O -1 -1
organic B-ASP 2 3
grilled I-ASP 2 3
burgers I-ASP 2 3
are O -1 -1
the O -1 -1
most O -1 -1
popular O -1 3
dish B-ASP -1 -1
, O -1 -1
but O -1 -1
the O -1 -1
Jerusalem B-ASP -1 -1
market-style I-ASP -1 -1
falafel I-ASP -1 -1
wraps I-ASP -1 -1
and O -1 -1
Mediterranean O -1 -1
salads O -1 -1
-- O -1 -1
layered O -1 -1
with O -1 -1
beets O -1 -1
, O -1 -1
goat O -1 -1
cheese O -1 -1
and O -1 -1
walnuts O -1 -1
-- O -1 -1
are O -1 -1
equally O -1 3
scrumptious O -1 3
. O -1 -1

The O -1 -1
food B-ASP -1 -1
is O -1 -1
delicious O -1 3
- O -1 -1
from O -1 -1
the O -1 -1
specials B-ASP -1 -1
to O -1 -1
the O -1 -1
regular B-ASP 2 3
menu-fare I-ASP 2 3
, O -1 -1
the O -1 -1
dishes B-ASP -1 -1
are O -1 -1
never O -1 3
a O -1 -1
disappointment O -1 3
. O -1 -1

Yum O -1 3
, O -1 -1
the O -1 -1
chicken B-ASP 2 3
is O -1 -1
great O -1 3
here O -1 -1
. O -1 -1

do O -1 -1
n't O -1 -1
get O -1 -1
me O -1 -1
wrong O -1 -1
- O -1 -1
sushi B-ASP 2 3
was O -1 -1
good O -1 3
, O -1 -1
just O -1 -1
not O -1 -1
fantastic O -1 3
. O -1 -1

I O -1 -1
have O -1 -1
reservations B-ASP -1 -1
about O -1 -1
the O -1 -1
all O -1 -1
you O -1 -1
can O -1 -1
eat O -1 3
deal O -1 3
, O -1 -1
however O -1 -1
-- O -1 -1
the O -1 -1
choices B-ASP -1 -1
are O -1 -1
fairly O -1 3
limited O -1 3
and O -1 -1
you O -1 -1
can O -1 -1
probably O -1 3
order O -1 3
more O -1 -1
food B-ASP 0 3
than O -1 -1
you O -1 -1
can O -1 -1
eat O -1 3
for O -1 -1
less O -1 3
than O -1 -1
$ O -1 -1
18 O -1 3
by O -1 -1
just O -1 -1
going O -1 -1
off O -1 -1
the O -1 -1
menu B-ASP -1 -1
. O -1 -1

For O -1 -1
some O -1 -1
reason O -1 -1
, O -1 -1
all O -1 -1
the O -1 -1
seafood B-ASP 1 2
on O -1 -1
the O -1 -1
menu B-ASP -1 -1
was O -1 -1
unavailable O -1 2
except O -1 2
for O -1 -1
the O -1 -1
Salmon B-ASP -1 -1
. O -1 -1

Had O -1 3
a O -1 -1
lovely O -1 3
dinner B-ASP -1 -1
in O -1 -1
this O -1 -1
dedicated O -1 3
seafood O -1 3
joint O -1 -1
, O -1 -1
food B-ASP 2 3
was O -1 -1
well-prepared O -1 -1
and O -1 -1
-presented O -1 3
and O -1 -1
the O -1 -1
service B-ASP -1 -1
was O -1 -1
pleasant O -1 3
and O -1 -1
prompt O -1 3
. O -1 -1

Food B-ASP -1 -1
was O -1 -1
average O -1 3
and O -1 -1
creme B-ASP -1 -1
brulee I-ASP -1 -1
was O -1 -1
awful O -1 3
- O -1 -1
the O -1 -1
sugar B-ASP 1 3
was O -1 -1
charred O -1 -1
, O -1 -1
not O -1 -1
caramelized O -1 -1
and O -1 -1
smelled O -1 3
of O -1 -1
kerosene O -1 -1
. O -1 -1

While O -1 -1
the O -1 -1
prices B-ASP -1 -1
are O -1 -1
nothing O -1 0
special O -1 0
, O -1 -1
the O -1 -1
portions B-ASP 2 0
are O -1 -1
huge O -1 0
. O -1 -1

The O -1 -1
owner B-ASP 2 3
and O -1 -1
staff B-ASP -1 -1
go O -1 3
to O -1 -1
great O -1 3
lengths O -1 3
to O -1 -1
make O -1 3
you O -1 -1
feel O -1 3
comfortable O -1 3
. O -1 -1

By O -1 -1
far O -1 -1
, O -1 -1
the O -1 -1
best O -1 3
pizza B-ASP 2 3
in O -1 -1
Manhattan O -1 -1
. O -1 -1

It O -1 -1
's O -1 -1
the O -1 -1
perfect O -1 3
restaurant O -1 -1
for O -1 -1
NY O -1 -1
life O -1 -1
style O -1 -1
, O -1 -1
it O -1 -1
got O -1 -1
cool O -1 3
design B-ASP 2 3
, O -1 -1
awsome O -1 3
drinks B-ASP -1 -1
and O -1 -1
food B-ASP -1 -1
and O -1 -1
lot O -1 -1
's O -1 -1
of O -1 -1
good O -1 3
looking O -1 -1
people O -1 -1
eating O -1 -1
and O -1 -1
hanging O -1 -1
at O -1 -1
the O -1 -1
pink O -1 -1
bar B-ASP -1 -1
... O -1 -1

I O -1 -1
asked O -1 -1
for O -1 -1
an O -1 -1
open B-ASP 0 5
faced I-ASP 0 5
cheese I-ASP 0 5
sandwich I-ASP 0 5
and O -1 -1
the O -1 -1
manager B-ASP -1 -1
basically O -1 -1
told O -1 5
me O -1 -1
to O -1 -1
take O -1 5
my O -1 -1
business O -1 5
elsewhere O -1 5
! O -1 -1

Great O -1 3
food B-ASP 2 3
, O -1 -1
good O -1 3
wine B-ASP -1 -1
and O -1 -1
an O -1 -1
excellent O -1 3
host B-ASP -1 -1
. O -1 -1

Fish B-ASP 2 3
is O -1 -1
so O -1 -1
very O -1 -1
fresh O -1 3
. O -1 -1

Delicious O -1 5
food B-ASP -1 -1
, O -1 -1
excellent O -1 5
service B-ASP -1 -1
, O -1 -1
and O -1 -1
a O -1 -1
pretty O -1 5
atmosphere B-ASP -1 -1
make O -1 -1
this O -1 -1
a O -1 -1
great O -1 5
choice O -1 5
for O -1 -1
dinner B-ASP 2 5
and O -1 -1
the O -1 -1
$ O -1 -1
5.99 O -1 -1
lunch B-ASP -1 -1
buffet I-ASP -1 -1
makes O -1 5
it O -1 -1
an O -1 -1
even O -1 5
better O -1 5
choice O -1 5
for O -1 -1
lunch B-ASP -1 -1
! O -1 -1

However O -1 -1
, O -1 -1
the O -1 -1
food B-ASP -1 -1
and O -1 -1
service B-ASP 1 4
and O -1 -1
dramatically O -1 4
lacking O -1 4
. O -1 -1

My O -1 -1
host B-ASP 0 3
asked O -1 -1
for O -1 -1
appetizers B-ASP -1 -1
for O -1 -1
the O -1 -1
group O -1 -1
and O -1 -1
the O -1 -1
waiter B-ASP -1 -1
gave O -1 3
us O -1 3
not O -1 -1
only O -1 -1
what O -1 -1
we O -1 -1
ordered O -1 3
, O -1 -1
but O -1 -1
some O -1 -1
other O -1 -1
items O -1 3
that O -1 -1
were O -1 -1
not O -1 -1
ordered O -1 3
. O -1 -1

The O -1 -1
food B-ASP 2 3
is O -1 -1
uniformly O -1 3
exceptional O -1 3
, O -1 -1
with O -1 -1
a O -1 -1
very O -1 -1
capable O -1 3
kitchen B-ASP -1 -1
which O -1 -1
will O -1 -1
proudly O -1 3
whip O -1 -1
up O -1 -1
whatever O -1 -1
you O -1 -1
feel O -1 -1
like O -1 -1
eating O -1 -1
, O -1 -1
whether O -1 -1
it O -1 -1
's O -1 -1
on O -1 -1
the O -1 -1
menu B-ASP -1 -1
or O -1 -1
not O -1 -1
. O -1 -1

It O -1 5
's O -1 5
like O -1 5
they O -1 -1
took O -1 5
leftover O -1 5
chicken B-ASP -1 -1
, O -1 -1
poured O -1 -1
oil B-ASP 0 5
and O -1 -1
sprinkled O -1 -1
pepper B-ASP -1 -1
powder I-ASP -1 -1
over O -1 -1
it O -1 -1
-LRB- O -1 -1
the O -1 -1
sauce B-ASP -1 -1
was O -1 -1
translucent O -1 -1
and O -1 -1
red O -1 -1
-RRB- O -1 -1
. O -1 -1

Tiny O -1 3
restaurant O -1 3
with O -1 -1
very O -1 -1
fast O -1 3
service B-ASP 2 3
. O -1 -1

Then O -1 -1
, O -1 -1
get O -1 2
ripped O -1 2
on O -1 -1
free O -1 2
box B-ASP 2 2
wine I-ASP 2 2
. O -1 -1

In O -1 0
mi O -1 0
burrito O -1 0
, O -1 -1
here O -1 -1
was O -1 -1
nothing O -1 0
but O -1 -1
dark O -1 0
chicken B-ASP 1 0
that O -1 -1
had O -1 -1
that O -1 -1
cooked O -1 0
last O -1 0
week O -1 0
and O -1 -1
just O -1 -1
warmed O -1 0
up O -1 -1
in O -1 -1
a O -1 -1
microwave O -1 -1
taste B-ASP -1 -1
. O -1 -1

I O -1 -1
went O -1 -1
to O -1 -1
Del O -1 -1
Frisco O -1 -1
's O -1 -1
Friday O -1 -1
night O -1 -1
with O -1 -1
my O -1 -1
boyfriend O -1 -1
for O -1 -1
an O -1 -1
8:00 O -1 -1
reservation B-ASP 0 0
. O -1 -1

This O -1 0
was O -1 -1
n't O -1 0
the O -1 -1
expected O -1 0
menu B-ASP -1 -1
comprised O -1 -1
only O -1 -1
of O -1 -1
pad B-ASP -1 -1
thai I-ASP -1 -1
and O -1 -1
tom B-ASP 0 0
yum I-ASP 0 0
soup I-ASP 0 0
, O -1 -1
but O -1 -1
I O -1 0
thought O -1 0
that O -1 -1
was O -1 -1
what O -1 -1
made O -1 0
the O -1 -1
place O -1 0
so O -1 -1
special O -1 0
. O -1 -1

Good O -1 -1
spreads B-ASP -1 -1
, O -1 -1
great O -1 -1
beverage B-ASP 2 3
selections I-ASP 2 3
and O -1 -1
bagels B-ASP -1 -1
really O -1 3
tasty O -1 3
. O -1 -1

The O -1 -1
hostess B-ASP -1 -1
and O -1 -1
the O -1 -1
waitress B-ASP 1 1
were O -1 -1
incredibly O -1 1
rude O -1 1
and O -1 -1
did O -1 -1
everything O -1 -1
they O -1 -1
could O -1 -1
to O -1 -1
rush O -1 -1
us O -1 -1
out O -1 -1
. O -1 -1

I O -1 0
like O -1 -1
Cafe O -1 -1
Noir O -1 -1
dont O -1 -1
get O -1 -1
me O -1 -1
wrong O -1 -1
, O -1 -1
it O -1 -1
is O -1 -1
jsut O -1 0
that O -1 -1
the O -1 -1
people B-ASP 1 0
who O -1 -1
work O -1 0
there O -1 -1
are O -1 -1
evil O -1 0
and O -1 -1
incompetent O -1 0
! O -1 -1
! O -1 -1

We O -1 -1
ended O -1 -1
the O -1 -1
dinner B-ASP -1 -1
with O -1 -1
a O -1 -1
surprisingly O -1 5
light O -1 -1
and O -1 -1
flaky O -1 -1
apple B-ASP 2 5
tarte I-ASP 2 5
tatin I-ASP 2 5
. O -1 -1

Reasonably O -1 3
priced B-ASP 2 3
with O -1 -1
very O -1 -1
fresh O -1 3
sushi B-ASP -1 -1
. O -1 -1

We O -1 -1
ended O -1 -1
the O -1 -1
dinner B-ASP 0 5
with O -1 -1
a O -1 -1
surprisingly O -1 5
light O -1 -1
and O -1 -1
flaky O -1 -1
apple B-ASP -1 -1
tarte I-ASP -1 -1
tatin I-ASP -1 -1
. O -1 -1

From O -1 -1
beginning B-ASP -1 -1
appetizers I-ASP -1 -1
, O -1 -1
the O -1 -1
scallops B-ASP 2 3
were O -1 -1
incredible O -1 3
, O -1 -1
to O -1 -1
the O -1 -1
delicious O -1 3
chocolate B-ASP -1 -1
souffle I-ASP -1 -1
with I-ASP -1 -1
rasberry I-ASP -1 -1
mint I-ASP -1 -1
sorbet I-ASP -1 -1
, O -1 -1
we O -1 -1
were O -1 -1
delighted O -1 3
by O -1 -1
the O -1 -1
taste B-ASP -1 -1
sensations O -1 -1
. O -1 -1

It O -1 -1
is O -1 -1
kinda O -1 -1
nosiy O -1 -1
and O -1 -1
the O -1 -1
tables B-ASP -1 -1
are O -1 -1
close O -1 -1
together O -1 -1
but O -1 -1
it O -1 -1
's O -1 -1
still O -1 -1
a O -1 -1
beautiful O -1 1
place B-ASP -1 -1
to O -1 -1
enjoy O -1 1
a O -1 -1
nice O -1 1
dinner B-ASP 2 1
. O -1 -1

Deep B-ASP 2 3
Fried I-ASP 2 3
Skewers I-ASP 2 3
are O -1 -1
good O -1 3
and O -1 -1
still O -1 -1
rare O -1 -1
to O -1 -1
find O -1 -1
in O -1 -1
NYC O -1 -1
. O -1 -1

Highly O -1 3
recommended O -1 3
is O -1 -1
the O -1 -1
Spicy B-ASP 2 3
Fried I-ASP 2 3
Clam I-ASP 2 3
Rolls I-ASP 2 3
and O -1 -1
Spider B-ASP -1 -1
Rolls I-ASP -1 -1
. O -1 -1

Great O -1 3
value O -1 -1
for O -1 -1
the O -1 -1
quality O -1 -1
ingredients B-ASP 2 3
. O -1 -1

Over O -1 1
price B-ASP -1 -1
, O -1 -1
and O -1 -1
small O -1 1
portions B-ASP 1 1
. O -1 -1

Okay O -1 3
service B-ASP 0 3
. O -1 -1

The O -1 -1
food B-ASP 2 3
is O -1 -1
inventive O -1 -1
but O -1 -1
still O -1 3
keeps O -1 3
traditional O -1 3
indian O -1 3
flavoring O -1 3
. O -1 -1

I O -1 3
recommend O -1 3
the O -1 -1
jelly B-ASP -1 -1
fish I-ASP -1 -1
, O -1 -1
drunken B-ASP -1 -1
chicken I-ASP -1 -1
and O -1 -1
the O -1 -1
soupy B-ASP 2 3
dumplings I-ASP 2 3
, O -1 -1
certainly O -1 3
the O -1 -1
stir B-ASP -1 -1
fry I-ASP -1 -1
blue I-ASP -1 -1
crab I-ASP -1 -1
. O -1 -1

The O -1 -1
service B-ASP 1 1
is O -1 -1
awful O -1 1
-- O -1 -1
the O -1 -1
last O -1 -1
time O -1 -1
I O -1 -1
was O -1 -1
there O -1 -1
-LRB- O -1 -1
and O -1 -1
I O -1 -1
do O -1 -1
mean O -1 -1
the O -1 -1
last O -1 -1
time O -1 -1
-RRB- O -1 -1
we O -1 -1
were O -1 -1
told O -1 -1
that O -1 -1
they O -1 -1
needed O -1 -1
our O -1 -1
table B-ASP -1 -1
so O -1 -1
we O -1 -1
would O -1 -1
have O -1 -1
to O -1 -1
leave O -1 -1
. O -1 -1

The O -1 -1
ambience B-ASP -1 -1
is O -1 -1
authentic O -1 3
and O -1 -1
relaxing O -1 3
and O -1 -1
we O -1 -1
have O -1 -1
always O -1 -1
received O -1 -1
attentive O -1 3
